ID,Year,TimetableType,Day,Lesson,Subject,Teacher,Room
140708,2019,2019 Year 7-12,4,5,10TUT 01,LRS,R1
140738,2019,2019 Year 7-12,4,6,10ENG 01,KER,R1
140772,2019,2019 Year 7-12,4,7,10ENG 01,KER,R1
140564,2019,2019 Year 7-12,4,T,10TUT 01,LRS,R1
140907,2019,2019 Year 7-12,5,3,10GEO 01,MAB,R1
140941,2019,2019 Year 7-12,5,4,10GEO 01,MAB,R1
140970,2019,2019 Year 7-12,5,5,10TUT 01,LRS,R1
141007,2019,2019 Year 7-12,5,6,10MAG 01,MAM,R1
140800,2019,2019 Year 7-12,5,T,10TUT 01,LRS,R1
139853,2019,2019 Year 7-12,1,2,10JPN 01,LRD,R2
139880,2019,2019 Year 7-12,1,3,11GER 01,KH,R2
139907,2019,2019 Year 7-12,1,4,12JPN 01,LRD,R2
140001,2019,2019 Year 7-12,1,6,08JPN 02,LRD,R2
140038,2019,2019 Year 7-12,1,7,07JPN 01,LRD,R2
140112,2019,2019 Year 7-12,2,2,09JPN 01,LRD,R2
140229,2019,2019 Year 7-12,2,6,11JPN 01,JHP,R2
140277,2019,2019 Year 7-12,2,7,10JPN 01,LRD,R2
140320,2019,2019 Year 7-12,3,1,12JPN 01,LRD,R2
140359,2019,2019 Year 7-12,3,2,12JPN 01,LRD,R2
140412,2019,2019 Year 7-12,3,3,10JPN 01,LRD,R2
140448,2019,2019 Year 7-12,3,4,10JPN 01,LRD,R2
140519,2019,2019 Year 7-12,3,6,08JPN 02,LRD,R2
140531,2019,2019 Year 7-12,3,7,11GER 01,KH,R2
140635,2019,2019 Year 7-12,4,2,09JPN 01,LRD,R2
140672,2019,2019 Year 7-12,4,3,07JPN 01,LRD,R2
140826,2019,2019 Year 7-12,5,1,11JPN 01,JHP,R2
140865,2019,2019 Year 7-12,5,2,11JPN 01,JHP,R2
140916,2019,2019 Year 7-12,5,3,09JPN 01,LRD,R2
140950,2019,2019 Year 7-12,5,4,09JPN 01,LRD,R2
140988,2019,2019 Year 7-12,5,6,12JPN 01,LRD,R2
141050,2019,2019 Year 7-12,5,7,08JPN 02,LRD,R2
139818,2019,2019 Year 7-12,1,1,10ENG 05,JDP,R3
158529,2019,2019 Year 7-12,1,2,10GER 01,ODC,R3
139888,2019,2019 Year 7-12,1,3,10PED 05,MKD,R3
141174,2019,2019 Year 7-12,1,4,10MAT 04,OPT,R3
139984,2019,2019 Year 7-12,1,6,10BUS 02,MAM,R3
140025,2019,2019 Year 7-12,1,7,10HIS 05,LCG,R3
140108,2019,2019 Year 7-12,2,2,10ENG 05,JDP,R3
140235,2019,2019 Year 7-12,2,6,10BUS 02,MAM,R3
158554,2019,2019 Year 7-12,2,7,10GER 01,ODC,R3
141187,2019,2019 Year 7-12,3,1,10MAT 04,OPT,R3
141190,2019,2019 Year 7-12,3,2,10MAT 04,OPT,R3
158561,2019,2019 Year 7-12,3,3,10GER 01,ODC,R3
158565,2019,2019 Year 7-12,3,4,10GER 01,ODC,R3
140539,2019,2019 Year 7-12,3,7,10PED 05,MKD,R3
140659,2019,2019 Year 7-12,4,3,10HIS 05,LCG,R3
140742,2019,2019 Year 7-12,4,6,10ENG 05,JDP,R3
140776,2019,2019 Year 7-12,4,7,10ENG 05,JDP,R3
140832,2019,2019 Year 7-12,5,1,10BUS 02,MAM,R3
140871,2019,2019 Year 7-12,5,2,10BUS 02,MAM,R3
140911,2019,2019 Year 7-12,5,3,10HIS 05,LCG,R3
140945,2019,2019 Year 7-12,5,4,10HIS 05,LCG,R3
141198,2019,2019 Year 7-12,5,6,10MAT 04,OPT,R3
139815,2019,2019 Year 7-12,1,1,10ENG 02,JLG,R4
139850,2019,2019 Year 7-12,1,2,10BUS 01,KZL,R4
139885,2019,2019 Year 7-12,1,3,10PED 02,EBG,R4
141172,2019,2019 Year 7-12,1,4,10MAT 01,AEK,R4
139953,2019,2019 Year 7-12,1,5,10TUT 02,DC,R4
139990,2019,2019 Year 7-12,1,6,10SSC 01,BNP,R4
140022,2019,2019 Year 7-12,1,7,10GEO 02,DC,R4
139785,2019,2019 Year 7-12,1,T,10TUT 02,DC,R4
140075,2019,2019 Year 7-12,2,1,10PLP 02,BNP,R4
140105,2019,2019 Year 7-12,2,2,10ENG 02,JLG,R4
140204,2019,2019 Year 7-12,2,5,10TUT 02,DC,R4
140241,2019,2019 Year 7-12,2,6,10SSC 01,BNP,R4
140274,2019,2019 Year 7-12,2,7,10BUS 01,KZL,R4
140051,2019,2019 Year 7-12,2,T,10TUT 02,DC,R4
141185,2019,2019 Year 7-12,3,1,10MAT 01,AEK,R4
141188,2019,2019 Year 7-12,3,2,10MAT 01,AEK,R4
140409,2019,2019 Year 7-12,3,3,10BUS 01,KZL,R4
140445,2019,2019 Year 7-12,3,4,10BUS 01,KZL,R4
140474,2019,2019 Year 7-12,3,5,10TUT 02,DC,R4
140536,2019,2019 Year 7-12,3,7,10PED 02,EBG,R4
140303,2019,2019 Year 7-12,3,T,10TUT 02,DC,R4
140656,2019,2019 Year 7-12,4,3,10GEO 02,DC,R4
140685,2019,2019 Year 7-12,4,4,10PLP 02,BNP,R4
140709,2019,2019 Year 7-12,4,5,10TUT 02,DC,R4
140739,2019,2019 Year 7-12,4,6,10ENG 02,JLG,R4
140773,2019,2019 Year 7-12,4,7,10ENG 02,JLG,R4
140565,2019,2019 Year 7-12,4,T,10TUT 02,DC,R4
140838,2019,2019 Year 7-12,5,1,10SSC 01,BNP,R4
140877,2019,2019 Year 7-12,5,2,10SSC 01,BNP,R4
140908,2019,2019 Year 7-12,5,3,10GEO 02,DC,R4
140942,2019,2019 Year 7-12,5,4,10GEO 02,DC,R4
140971,2019,2019 Year 7-12,5,5,10TUT 02,DC,R4
141196,2019,2019 Year 7-12,5,6,10MAT 01,AEK,R4
140801,2019,2019 Year 7-12,5,T,10TUT 02,DC,R4
139816,2019,2019 Year 7-12,1,1,10ENG 03,JMW,R5
158531,2019,2019 Year 7-12,1,2,10CHI 01,FAL,R5
139886,2019,2019 Year 7-12,1,3,10PED 03,CJC,R5
141173,2019,2019 Year 7-12,1,4,10MAT 03,MXC,R5
139954,2019,2019 Year 7-12,1,5,10TUT 03,JMC,R5
140023,2019,2019 Year 7-12,1,7,10HIS 03,MZS,R5
139786,2019,2019 Year 7-12,1,T,10TUT 03,JMC,R5
140076,2019,2019 Year 7-12,2,1,10PLP 03,AJM,R5
140106,2019,2019 Year 7-12,2,2,10ENG 03,JMW,R5
140205,2019,2019 Year 7-12,2,5,10TUT 03,JMC,R5
158556,2019,2019 Year 7-12,2,7,10CHI 01,FAL,R5
140052,2019,2019 Year 7-12,2,T,10TUT 03,JMC,R5
141186,2019,2019 Year 7-12,3,1,10MAT 03,MXC,R5
141189,2019,2019 Year 7-12,3,2,10MAT 03,MXC,R5
158563,2019,2019 Year 7-12,3,3,10CHI 01,FAL,R5
158567,2019,2019 Year 7-12,3,4,10CHI 01,FAL,R5
140475,2019,2019 Year 7-12,3,5,10TUT 03,JMC,R5
140537,2019,2019 Year 7-12,3,7,10PED 03,CJC,R5
140304,2019,2019 Year 7-12,3,T,10TUT 03,JMC,R5
140657,2019,2019 Year 7-12,4,3,10HIS 03,MZS,R5
140686,2019,2019 Year 7-12,4,4,10PLP 03,AJM,R5
140710,2019,2019 Year 7-12,4,5,10TUT 03,JMC,R5
140740,2019,2019 Year 7-12,4,6,10ENG 03,JMW,R5
140774,2019,2019 Year 7-12,4,7,10ENG 03,JMW,R5
140566,2019,2019 Year 7-12,4,T,10TUT 03,JMC,R5
140909,2019,2019 Year 7-12,5,3,10HIS 03,MZS,R5
140943,2019,2019 Year 7-12,5,4,10HIS 03,MZS,R5
140972,2019,2019 Year 7-12,5,5,10TUT 03,JMC,R5
141197,2019,2019 Year 7-12,5,6,10MAT 03,MXC,R5
140802,2019,2019 Year 7-12,5,T,10TUT 03,JMC,R5
139817,2019,2019 Year 7-12,1,1,10ENG 04,ODC,R6
139887,2019,2019 Year 7-12,1,3,10PED 04,AJM,R6
139924,2019,2019 Year 7-12,1,4,10MAT 02,AKW,R6
139955,2019,2019 Year 7-12,1,5,10TUT 04,MXC,R6
139988,2019,2019 Year 7-12,1,6,10HMR 01,EAG,R6
140024,2019,2019 Year 7-12,1,7,10HIS 04,EAG,R6
139787,2019,2019 Year 7-12,1,T,10TUT 04,MXC,R6
140077,2019,2019 Year 7-12,2,1,10PLP 04,JNT,R6
140107,2019,2019 Year 7-12,2,2,10ENG 04,ODC,R6
140206,2019,2019 Year 7-12,2,5,10TUT 04,MXC,R6
140239,2019,2019 Year 7-12,2,6,10HMR 01,EAG,R6
140053,2019,2019 Year 7-12,2,T,10TUT 04,MXC,R6
140337,2019,2019 Year 7-12,3,1,10MAT 02,AKW,R6
140376,2019,2019 Year 7-12,3,2,10MAT 02,AKW,R6
140476,2019,2019 Year 7-12,3,5,10TUT 04,MXC,R6
140538,2019,2019 Year 7-12,3,7,10PED 04,AJM,R6
140305,2019,2019 Year 7-12,3,T,10TUT 04,MXC,R6
140658,2019,2019 Year 7-12,4,3,10HIS 04,EAG,R6
140687,2019,2019 Year 7-12,4,4,10PLP 04,JNT,R6
140711,2019,2019 Year 7-12,4,5,10TUT 04,MXC,R6
140741,2019,2019 Year 7-12,4,6,10ENG 04,ODC,R6
140775,2019,2019 Year 7-12,4,7,10ENG 04,ODC,R6
140567,2019,2019 Year 7-12,4,T,10TUT 04,MXC,R6
140836,2019,2019 Year 7-12,5,1,10HMR 01,EAG,R6
140875,2019,2019 Year 7-12,5,2,10HMR 01,EAG,R6
140910,2019,2019 Year 7-12,5,3,10HIS 04,EAG,R6
140944,2019,2019 Year 7-12,5,4,10HIS 04,EAG,R6
140973,2019,2019 Year 7-12,5,5,10TUT 04,MXC,R6
141005,2019,2019 Year 7-12,5,6,10MAT 02,AKW,R6
140803,2019,2019 Year 7-12,5,T,10TUT 04,MXC,R6
139829,2019,2019 Year 7-12,1,1,07PED 01,EBG,RHG
139865,2019,2019 Year 7-12,1,2,07PED 01,EBG,RHG
139998,2019,2019 Year 7-12,1,6,08PED 02,EBG,RHG
140032,2019,2019 Year 7-12,1,7,08PED 02,EBG,RHG
140139,2019,2019 Year 7-12,2,3,10PED 01,GLW,RHG
140140,2019,2019 Year 7-12,2,3,10PED 02,EBG,RHG
140141,2019,2019 Year 7-12,2,3,10PED 03,CJC,RHG
140142,2019,2019 Year 7-12,2,3,10PED 04,AJM,RHG
140143,2019,2019 Year 7-12,2,3,10PED 05,MKD,RHG
140154,2019,2019 Year 7-12,2,3,08PED 05,JZP,RHG
140174,2019,2019 Year 7-12,2,4,10PED 01,GLW,RHG
140175,2019,2019 Year 7-12,2,4,10PED 02,EBG,RHG
140176,2019,2019 Year 7-12,2,4,10PED 03,CJC,RHG
140177,2019,2019 Year 7-12,2,4,10PED 04,AJM,RHG
140178,2019,2019 Year 7-12,2,4,10PED 05,MKD,RHG
140189,2019,2019 Year 7-12,2,4,08PED 05,JZP,RHG
140247,2019,2019 Year 7-12,2,6,09PED 04,EBG,RHG
140283,2019,2019 Year 7-12,2,7,09PED 04,EBG,RHG
140347,2019,2019 Year 7-12,3,1,08PED 01,SNS,RHG
140354,2019,2019 Year 7-12,3,1,07PED 03,GLW,RHG
140390,2019,2019 Year 7-12,3,2,07PED 03,GLW,RHG
140383,2019,2019 Year 7-12,3,2,08PED 01,SNS,RHG
140416,2019,2019 Year 7-12,3,3,09PED 02,BNP,RHG
140422,2019,2019 Year 7-12,3,3,08PED 04,AJM,RHG
140427,2019,2019 Year 7-12,3,3,07PED 04,HQB,RHG
140463,2019,2019 Year 7-12,3,4,07PED 04,HQB,RHG
140452,2019,2019 Year 7-12,3,4,09PED 02,BNP,RHG
140458,2019,2019 Year 7-12,3,4,08PED 04,AJM,RHG
140583,2019,2019 Year 7-12,4,1,12PED 01,MKD,RHG
140615,2019,2019 Year 7-12,4,2,12PED 01,MKD,RHG
140727,2019,2019 Year 7-12,4,6,12PED 02,MKD,RHG
140761,2019,2019 Year 7-12,4,7,12PED 02,MKD,RHG
140847,2019,2019 Year 7-12,5,1,08PED 03,JZP,RHG
140827,2019,2019 Year 7-12,5,1,11PED 01,MKD,RHG
140866,2019,2019 Year 7-12,5,2,11PED 01,MKD,RHG
140886,2019,2019 Year 7-12,5,2,08PED 03,JZP,RHG
140924,2019,2019 Year 7-12,5,3,07PED 02,MXM,RHG
140927,2019,2019 Year 7-12,5,3,07PED 05,HQB,RHG
140958,2019,2019 Year 7-12,5,4,07PED 02,MXM,RHG
140961,2019,2019 Year 7-12,5,4,07PED 05,HQB,RHG
141008,2019,2019 Year 7-12,5,6,09PED 01,EBG,RHG
141010,2019,2019 Year 7-12,5,6,09PED 03,MXM,RHG
141042,2019,2019 Year 7-12,5,7,09PED 01,EBG,RHG
141044,2019,2019 Year 7-12,5,7,09PED 03,MXM,RHG
139803,2019,2019 Year 7-12,1,1,12PED 02,MKD,SC1
139951,2019,2019 Year 7-12,1,5,11TUT 04,MKD,SC1
139979,2019,2019 Year 7-12,1,6,11PED 01,MKD,SC1
139783,2019,2019 Year 7-12,1,T,11TUT 04,MKD,SC1
140073,2019,2019 Year 7-12,2,1,11PCA 04,MKD,SC1
140093,2019,2019 Year 7-12,2,2,12PED 02,MKD,SC1
140202,2019,2019 Year 7-12,2,5,11TUT 04,MKD,SC1
140230,2019,2019 Year 7-12,2,6,11PED 01,MKD,SC1
140049,2019,2019 Year 7-12,2,T,11TUT 04,MKD,SC1
140472,2019,2019 Year 7-12,3,5,11TUT 04,MKD,SC1
140492,2019,2019 Year 7-12,3,6,12PED 01,MKD,SC1
140301,2019,2019 Year 7-12,3,T,11TUT 04,MKD,SC1
140683,2019,2019 Year 7-12,4,4,11PCA 04,MKD,SC1
140707,2019,2019 Year 7-12,4,5,11TUT 04,MKD,SC1
140563,2019,2019 Year 7-12,4,T,11TUT 04,MKD,SC1
140969,2019,2019 Year 7-12,5,5,11TUT 04,MKD,SC1
141025,2019,2019 Year 7-12,5,7,12PED 01,MKD,SC1
140799,2019,2019 Year 7-12,5,T,11TUT 04,MKD,SC1
139869,2019,2019 Year 7-12,1,2,07DRA 05,CZR,THEA
140193,2019,2019 Year 7-12,2,4,07DRA 04,CZR,THEA
140547,2019,2019 Year 7-12,3,7,08DRA 02,KCG,THEA
140854,2019,2019 Year 7-12,5,1,07DRA 05,CZR,THEA
140892,2019,2019 Year 7-12,5,2,07DRA 04,CZR,THEA
140919,2019,2019 Year 7-12,5,3,08DRA 02,KCG,THEA
